Movie_Title,Year,Rating,Runtime(Mins),main_genre
The Producers,1967,7.5,88,Comedy
A Hard Day's Night,1964,7.5,87,Comedy
White Christmas,1954,7.5,120,Comedy
In the Loop,2009,7.4,106,Comedy
Best in Show,2000,7.4,90,Comedy
Galaxy Quest,1999,7.4,102,Adventure
Waiting for Guffman,1996,7.4,84,Comedy
Army of Darkness,1992,7.4,81,Comedy
Radio Days,1987,7.4,88,Comedy
Broadway Danny Rose,1984,7.4,84,Comedy
National Lampoon's Animal House,1978,7.4,109,Comedy
The Rocky Horror Picture Show,1975,7.4,100,Comedy
The Party,1968,7.4,99,Comedy
A.R.O.G,2008,7.3,127,Comedy
Paddington,2014,7.3,95,Adventure
Death at a Funeral,2007,7.3,90,Comedy
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3,84,Comedy
Clerks II,2006,7.3,97,Comedy
Waking Ned,1998,7.3,91,Comedy
Election,1999,7.3,103,Comedy
Deconstructing Harry,1997,7.3,96,Comedy
Dumb and Dumber,1994,7.3,107,Comedy
The Return of the Living Dead,1985,7.3,91,Comedy
Gremlins,1984,7.3,106,Comedy
National Lampoon's Vacation,1983,7.3,98,Adventure
The Gods Must Be Crazy,1980,7.3,109,Adventure
Hausu,1977,7.3,88,Comedy
The Suicide Squad,2021,7.2,132,Action
School of Rock,2003,7.2,109,Comedy
A Mighty Wind,2003,7.2,91,Comedy
The Birdcage,1996,7.2,117,Comedy
Major League,1989,7.2,107,Comedy
The Lost Boys,1987,7.2,97,Comedy
Re-Animator,1985,7.2,84,Comedy
Caddyshack,1980,7.2,98,Comedy
Grease,1978,7.2,110,Comedy
Ghostbusters: Afterlife,2021,7.1,124,Adventure
Le tout nouveau testament,2015,7.1,114,Comedy
Pitch Perfect,2012,7.1,112,Comedy
"Love, Rosie",2014,7.1,102,Comedy
Booksmart,2019,7.1,102,Comedy
The Muppets,2011,7.1,120,Adventure
Whatever Works,2009,7.1,93,Comedy
Bienvenue chez les Ch'tis,2008,7.1,106,Comedy
The 40 Year Old Virgin,2005,7.1,116,Comedy
Mean Girls,2004,7.1,97,Comedy
Anchorman: The Legend of Ron Burgundy,2004,7.1,94,Comedy
Human Traffic,1999,7.1,99,Comedy
There's Something About Mary,1998,7.1,119,Comedy
The Frighteners,1996,7.1,110,Comedy
Tommy Boy,1995,7.1,97,Adventure
Tremors,1990,7.1,96,Comedy
Pretty Woman,1990,7.1,119,Comedy
The Adventures of Baron Munchausen,1988,7.1,126,Adventure
Coming to America,1988,7.1,117,Comedy
Spaceballs,1987,7.1,96,Adventure
Little Shop of Horrors,1986,7.1,94,Comedy
Better Off Dead...,1985,7.1,97,Comedy
The Jerk,1979,7.1,94,Comedy
Sleeper,1973,7.1,89,Comedy
Dance of the Vampires,1967,7.1,108,Comedy
The Seven Year Itch,1955,7.1,105,Comedy
Gentlemen Prefer Blondes,1953,7.1,91,Comedy
Arif V 216,2018,7.0,125,Comedy
The Christmas Chronicles,2018,7.0,104,Adventure
Qu'est-ce qu'on a fait au bon Dieu?,2014,7.0,97,Comedy
Hundraåringen som klev ut genom fönstret och försvann,2013,7.0,114,Adventure
"I Love You, Man",2009,7.0,105,Comedy
Bhoot Police,2021,7.0,129,Comedy
Miss Pettigrew Lives for a Day,2008,7.0,92,Comedy
Frequently Asked Questions About Time Travel,2009,7.0,83,Comedy
Hors de prix,2006,7.0,106,Comedy
Wedding Crashers,2005,7.0,119,Comedy
Harold & Kumar Go to White Castle,2004,7.0,88,Adventure
Elf,2003,7.0,97,Adventure
Old School,2003,7.0,88,Comedy
Meet the Parents,2000,7.0,108,Comedy
American Pie,1999,7.0,95,Comedy
Austin Powers: International Man of Mystery,1997,7.0,94,Adventure
Happy Gilmore,1996,7.0,92,Comedy
Mighty Aphrodite,1995,7.0,95,Comedy
Mallrats,1995,7.0,94,Comedy
Jumanji,1995,7.0,104,Adventure
Les visiteurs,1993,7.0,107,Comedy
Wayne's World,1992,7.0,94,Comedy
What About Bob?,1991,7.0,99,Comedy
Uncle Buck,1989,7.0,100,Comedy
Bull Durham,1988,7.0,108,Comedy
Pee-wee's Big Adventure,1985,7.0,91,Adventure
Sixteen Candles,1984,7.0,93,Comedy
Funny Face,1957,7.0,103,Comedy
Aladdin,2019,6.9,128,Adventure
Fack ju Göhte,2013,6.9,119,Comedy
Everybody Wants Some!!,2016,6.9,117,Comedy
Ted,2012,6.9,106,Comedy
Paul,2011,6.9,104,Adventure
Step Brothers,2008,6.9,98,Comedy
Knocked Up,2007,6.9,129,Comedy
The Holiday,2006,6.9,136,Comedy
Grandma's Boy,2006,6.9,94,Comedy
Napoleon Dynamite,2004,6.9,96,Comedy
The Wedding Singer,1998,6.9,97,Comedy
Liar Liar,1997,6.9,86,Comedy
Matilda,1996,6.9,98,Comedy
Kingpin,1996,6.9,114,Comedy
Clueless,1995,6.9,97,Comedy
Ace Ventura: Pet Detective,1994,6.9,86,Comedy
Hocus Pocus,1993,6.9,96,Comedy
Dave,1993,6.9,110,Comedy
The Addams Family,1991,6.9,99,Comedy
UHF,1989,6.9,97,Comedy
Bill & Ted's Excellent Adventure,1989,6.9,90,Adventure
Overboard,1987,6.9,112,Comedy
Flight of the Navigator,1986,6.9,90,Adventure
Real Genius,1985,6.9,108,Comedy
Arthur,1981,6.9,97,Comedy
Time Bandits,1981,6.9,116,Adventure
Nine to Five,1980,6.9,109,Comedy
Up in Smoke,1978,6.9,86,Comedy
Bananas,1971,6.9,82,Comedy
Yesterday,2019,6.8,116,Comedy
Always Be My Maybe,2019,6.8,101,Comedy
Long Shot,2019,6.8,125,Comedy
Warm Bodies,2013,6.8,98,Comedy
The F Word,2013,6.8,98,Comedy
Bridesmaids,2011,6.8,125,Comedy
Yes Man,2008,6.8,104,Comedy
Walk Hard: The Dewey Cox Story,2007,6.8,96,Comedy
Role Models,2008,6.8,99,Comedy
Tenacious D in The Pick of Destiny,2006,6.8,94,Adventure
A Series of Unfortunate Events,2004,6.8,108,Adventure
Bruce Almighty,2003,6.8,101,Comedy
Jay and Silent Bob Strike Back,2001,6.8,104,Comedy
Serendipity,2001,6.8,90,Comedy
Detroit Rock City,1999,6.8,95,Adventure
Addams Family Values,1993,6.8,94,Comedy
White Men Can't Jump,1992,6.8,115,Comedy
Hook,1991,6.8,142,Adventure
The War of the Roses,1989,6.8,116,Comedy
Creepshow,1982,6.8,120,Comedy
Stripes,1981,6.8,106,Comedy
Good Boys,2019,6.7,90,Adventure
In a World...,2013,6.7,93,Comedy
The Inbetweeners Movie,2011,6.7,97,Comedy
American Reunion,2012,6.7,113,Comedy
L'arnacoeur,2010,6.7,105,Comedy
Fresh,2022,6.7,114,Comedy
Metal Lords,2022,6.7,97,Comedy
Trick 'r Treat,2007,6.7,82,Comedy
Hot Rod,2007,6.7,88,Comedy
Penelope,2006,6.7,104,Comedy
The Hitchhiker's Guide to the Galaxy,2005,6.7,109,Adventure
Charlie and the Chocolate Factory,2005,6.7,115,Adventure
Dodgeball: A True Underdog Story,2004,6.7,92,Comedy
Waiting...,2005,6.7,94,Comedy
Everyone Says I Love You,1996,6.7,101,Comedy
Four Rooms,1995,6.7,98,Comedy
Robin Hood: Men in Tights,1993,6.7,104,Adventure
Police Academy,1984,6.7,96,Comedy
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,6.7,88,Comedy
Around the World in 80 Days,1956,6.7,167,Adventure
Mamma Mia! Here We Go Again,2018,6.6,114,Comedy
Project X,2012,6.6,88,Comedy
Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,6.6,95,Comedy
This Is the End,2013,6.6,107,Comedy
The Wedding Ringer,2015,6.6,101,Comedy
Run Fatboy Run,2007,6.6,100,Comedy
Talladega Nights: The Ballad of Ricky Bobby,2006,6.6,108,Comedy
Nanny McPhee,2005,6.6,97,Comedy
Hitch,2005,6.6,118,Comedy
I Heart Huckabees,2004,6.6,107,Comedy
EuroTrip,2004,6.6,92,Comedy
Astérix & Obélix: Mission Cléopâtre,2002,6.6,107,Adventure
The Replacements,2000,6.6,118,Comedy
"Me, Myself & Irene",2000,6.6,116,Comedy
Drop Dead Gorgeous,1999,6.6,97,Comedy
Grumpier Old Men,1995,6.6,101,Comedy
Death Becomes Her,1992,6.6,104,Comedy
Roxanne,1987,6.6,107,Comedy
*batteries not included,1987,6.6,106,Comedy
Short Circuit,1986,6.6,98,Comedy
Back to School,1986,6.6,96,Comedy
Weird Science,1985,6.6,94,Comedy
Revenge of the Nerds,1984,6.6,90,Comedy
Bad Trip,2021,6.5,86,Comedy
Eurovision Song Contest: The Story of Fire Saga,2020,6.5,123,Comedy
A Rainy Day in New York,2019,6.5,92,Comedy
Set It Up,2018,6.5,105,Comedy
Better Watch Out,2016,6.5,89,Comedy
Bad Grandpa,2013,6.5,92,Comedy
Diary of a Wimpy Kid: Rodrick Rules,2011,6.5,100,Comedy
Friends with Benefits,2011,6.5,109,Comedy
Think Like a Man,2012,6.5,123,Comedy
Sex Drive,2008,6.5,109,Comedy
Blended,2014,6.5,117,Comedy
Zack and Miri Make a Porno,2008,6.5,101,Comedy
Mamma Mia!,2008,6.5,108,Comedy
Music and Lyrics,2007,6.5,104,Comedy
Harold & Kumar Escape from Guantanamo Bay,2008,6.5,114,Adventure
Slither,2006,6.5,95,Comedy
Last Holiday,2006,6.5,112,Comedy
Idiocracy,2006,6.5,84,Adventure
Hollywood Ending,2002,6.5,112,Comedy
Wet Hot American Summer,2001,6.5,97,Comedy
Road Trip,2000,6.5,93,Comedy
Zoolander,2001,6.5,90,Comedy
BASEketball,1998,6.5,103,Comedy
Bowfinger,1999,6.5,97,Comedy
Can't Hardly Wait,1998,6.5,100,Comedy
Mouse Hunt,1997,6.5,98,Comedy
Bean,1997,6.5,89,Adventure
Sister Act,1992,6.5,100,Comedy
Father of the Bride,1991,6.5,105,Comedy
Arachnophobia,1990,6.5,109,Comedy
The Great Outdoors,1988,6.5,91,Comedy
The Witches of Eastwick,1987,6.5,118,Comedy
The Secret of My Success,1987,6.5,111,Comedy
Bad Taste,1987,6.5,91,Comedy
Brewster's Millions,1985,6.5,102,Comedy
When We First Met,2018,6.4,97,Comedy
The Inbetweeners 2,2014,6.4,96,Comedy
Pitch Perfect 2,2015,6.4,115,Comedy
Top Five,2014,6.4,102,Comedy
The Duff,2015,6.4,101,Comedy
The Dictator,2012,6.4,83,Comedy
Just Go with It,2011,6.4,117,Comedy
Fright Night,2011,6.4,106,Comedy
The Hangover Part II,2011,6.4,102,Comedy
Hot Tub Time Machine,2010,6.4,101,Comedy
Leap Year,2010,6.4,100,Comedy
The Ugly Truth,2009,6.4,96,Comedy
She's Out of My League,2010,6.4,104,Comedy
Be Kind Rewind,2008,6.4,102,Comedy
Night at the Museum,2006,6.4,108,Adventure
Severance,2006,6.4,96,Comedy
Mr. Bean's Holiday,2007,6.4,90,Comedy
Accepted,2006,6.4,93,Comedy
National Lampoon's Van Wilder,2002,6.4,92,Comedy
American Pie 2,2001,6.4,108,Comedy
How to Lose a Guy in 10 Days,2003,6.4,116,Comedy
Legally Blonde,2001,6.4,96,Comedy
What Women Want,2000,6.4,127,Comedy
A Midsummer Night's Dream,1999,6.4,116,Comedy
Dirty Work,1998,6.4,82,Comedy
In & Out,1997,6.4,90,Comedy
Mars Attacks!,1996,6.4,106,Comedy
The First Wives Club,1996,6.4,103,Comedy
Little Giants,1994,6.4,107,Comedy
So I Married an Axe Murderer,1993,6.4,93,Comedy
Gremlins 2: The New Batch,1990,6.4,106,Comedy
Cry-Baby,1990,6.4,85,Comedy
"Honey, I Shrunk the Kids",1989,6.4,93,Adventure
The Money Pit,1986,6.4,91,Comedy
Spies Like Us,1985,6.4,102,Adventure
The Man with Two Brains,1983,6.4,93,Comedy
Kate & Leopold,2001,6.4,118,Comedy
El bar,2017,6.3,102,Adventure
The Babysitter,2017,6.3,85,Comedy
The Night Before,2015,6.3,101,Comedy
Ted 2,2015,6.3,115,Comedy
The Internship,2013,6.3,119,Comedy
Two Night Stand,2014,6.3,86,Comedy
Diary of a Wimpy Kid: Dog Days,2012,6.3,94,Comedy
Neighbors,2014,6.3,97,Comedy
To Rome with Love,2012,6.3,112,Comedy
John Dies at the End,2012,6.3,99,Comedy
The Change-Up,2011,6.3,112,Comedy
Cedar Rapids,2011,6.3,87,Comedy
Do Revenge,2022,6.3,118,Comedy
Going the Distance,2010,6.3,103,Comedy
Død snø,2009,6.3,92,Comedy
Anchorman 2: The Legend Continues,2013,6.3,119,Comedy
Get Him to the Greek,2010,6.3,109,Comedy
The Rebound,2009,6.3,95,Comedy
Freaky,2020,6.3,102,Comedy
Love Hard,2021,6.3,104,Comedy
The Invention of Lying,2009,6.3,100,Comedy
Goosebumps,2015,6.3,103,Adventure
She's the Man,2006,6.3,105,Comedy
Blades of Glory,2007,6.3,93,Comedy
Charlotte's Web,2006,6.3,97,Adventure
Wimbledon,2004,6.3,98,Comedy
American Wedding,2003,6.3,96,Comedy
Ella Enchanted,2004,6.3,96,Comedy
Freaky Friday,2003,6.3,97,Comedy
Anything Else,2003,6.3,108,Comedy
Down with Love,2003,6.3,101,Comedy
Meet the Fockers,2004,6.3,115,Comedy
The Princess Diaries,2001,6.3,115,Comedy
Romy and Michele's High School Reunion,1997,6.3,92,Comedy
The Truth About Cats & Dogs,1996,6.3,97,Comedy
Billy Madison,1995,6.3,89,Comedy
The Little Rascals,1994,6.3,82,Comedy
Don't Tell Mom the Babysitter's Dead,1991,6.3,102,Comedy
Bill & Ted's Bogus Journey,1991,6.3,93,Adventure
Cat's Eye,1985,6.3,94,Comedy
Splash,1983,6.3,111,Comedy
Bachelor Party,1984,6.3,105,Comedy
Bad Moms,2016,6.2,100,Comedy
Why Him?,2016,6.2,111,Comedy
Night at the Museum: Secret of the Tomb,2014,6.2,98,Adventure
Chalet Girl,2011,6.2,97,Comedy
No Strings Attached,2011,6.2,108,Comedy
A Very Harold & Kumar 3D Christmas,2011,6.2,90,Adventure
The Men Who Stare at Goats,2009,6.2,94,Comedy
Dark Shadows,2012,6.2,113,Comedy
The Big Year,2011,6.2,102,Comedy
The Rocker,2008,6.2,102,Comedy
Beerfest,2006,6.2,110,Comedy
It's a Boy Girl Thing,2006,6.2,95,Comedy
Mr. Magorium's Wonder Emporium,2007,6.2,93,Comedy
Just Friends,2005,6.2,96,Comedy
13 Going on 30,2004,6.2,98,Comedy
Anger Management,2003,6.2,106,Comedy
Ali G Indahouse,2002,6.2,85,Comedy
How High,2001,6.2,93,Comedy
Sweet Home Alabama,2002,6.2,108,Comedy
Scary Movie,2000,6.2,88,Comedy
How the Grinch Stole Christmas,2000,6.2,104,Comedy
Idle Hands,1999,6.2,92,Comedy
A Night at the Roxbury,1998,6.2,82,Comedy
Black Sheep,1996,6.2,87,Comedy
Major Payne,1995,6.2,95,Adventure
I.Q.,1994,6.2,100,Comedy
Angels in the Outfield,1994,6.2,102,Comedy
Wayne's World 2,1993,6.2,95,Comedy
Killer Klowns from Outer Space,1988,6.2,88,Comedy
National Lampoon's European Vacation,1985,6.2,95,Adventure
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,6.2,103,Adventure
Porky's,1981,6.2,94,Comedy
Private Benjamin,1980,6.2,109,Comedy
Holidate,2020,6.1,104,Comedy
Between Two Ferns: The Movie,2019,6.1,82,Comedy
That Awkward Moment,2014,6.1,94,Comedy
The Campaign,2012,6.1,85,Comedy
Daddy's Home,2015,6.1,96,Comedy
Vacation,2015,6.1,99,Adventure
Nanny McPhee and the Big Bang,2010,6.1,109,Comedy
Hocus Pocus 2,2022,6.1,103,Comedy
Fired Up!,2009,6.1,90,Comedy
What Happens in Vegas,2008,6.1,99,Comedy
Marry Me,2022,6.1,112,Comedy
27 Dresses,2008,6.1,111,Comedy
The Game Plan,2007,6.1,110,Comedy
The Wedding Date,2005,6.1,90,Comedy
Two Weeks Notice,2002,6.1,101,Comedy
Evolution,2001,6.1,101,Comedy
Bedazzled,2000,6.1,93,Comedy
The Kid,2000,6.1,104,Comedy
Bring It On,2000,6.1,98,Comedy
Next Friday,2000,6.1,98,Comedy
Orgazmo,1997,6.1,94,Comedy
The Waterboy,1998,6.1,90,Comedy
Multiplicity,1996,6.1,117,Comedy
Casper,1995,6.1,100,Comedy
HouseSitter,1992,6.1,102,Comedy
House,1985,6.1,93,Comedy
Critters,1986,6.1,86,Comedy
Teen Wolf,1985,6.1,91,Comedy
Airplane II: The Sequel,1982,6.1,85,Comedy
Jexi,2019,6.0,84,Comedy
Daddy's Home 2,2017,6.0,100,Comedy
My Big Fat Greek Wedding 2,2016,6.0,94,Comedy
Mike and Dave Need Wedding Dates,2016,6.0,98,Comedy
Walk of Shame,2014,6.0,95,Comedy
The Other Woman,2014,6.0,109,Comedy
Sisters,2015,6.0,118,Comedy
Overboard,2018,6.0,112,Comedy
Mr. Popper's Penguins,2011,6.0,94,Comedy
The Christmas Chronicles: Part Two,2020,6.0,112,Adventure
Night at the Museum: Battle of the Smithsonian,2009,6.0,105,Adventure
Parental Guidance,2012,6.0,105,Comedy
Bedtime Stories,2008,6.0,99,Adventure
Baby Mama,2008,6.0,99,Comedy
What's Your Number?,2011,6.0,106,Comedy
Chasing Liberty,2004,6.0,101,Comedy
Along Came Polly,2004,6.0,90,Comedy
Someone Like You...,2001,6.0,97,Comedy
Stuart Little,1999,6.0,84,Adventure
Father of the Bride Part II,1995,6.0,106,Comedy
Rookie of the Year,1993,6.0,103,Comedy
Memoirs of an Invisible Man,1992,6.0,99,Comedy
Harry and the Hendersons,1987,6.0,110,Comedy
The Kissing Booth,2018,5.9,105,Comedy
Isn't It Romantic,2019,5.9,89,Comedy
Playing It Cool,2014,5.9,94,Comedy
Dirty Grandpa,2016,5.9,102,Comedy
Absolutely Anything,2015,5.9,85,Comedy
Grown Ups,2010,5.9,102,Comedy
Bill & Ted Face the Music,2020,5.9,91,Adventure
Brüno,2009,5.9,81,Comedy
The Incredible Burt Wonderstone,2013,5.9,100,Comedy
I Now Pronounce You Chuck & Larry,2007,5.9,115,Comedy
Hall Pass,2011,5.9,105,Comedy
School for Scoundrels,2006,5.9,100,Comedy
Dinner for Schmucks,2010,5.9,114,Comedy
Must Love Dogs,2005,5.9,98,Comedy
Guess Who,2005,5.9,105,Comedy
A Cinderella Story,2004,5.9,95,Comedy
Cheaper by the Dozen,2003,5.9,98,Comedy
Duplex,2003,5.9,89,Comedy
She's All That,1999,5.9,95,Comedy
Astérix & Obélix contre César,1999,5.9,109,Adventure
Vegas Vacation,1997,5.9,93,Comedy
Joe Versus the Volcano,1990,5.9,102,Comedy
Look Who's Talking,1989,5.9,93,Comedy
Mannequin,1987,5.9,90,Comedy
The Perfect Date,2019,5.8,89,Comedy
Pitch Perfect 3,2017,5.8,93,Comedy
The To Do List,2013,5.8,104,Comedy
Office Christmas Party,2016,5.8,105,Comedy
21 & Over,2013,5.8,93,Comedy
The Babysitter: Killer Queen,2020,5.8,101,Comedy
Confessions of a Shopaholic,2009,5.8,104,Comedy
Monte Carlo,2011,5.8,109,Adventure
My Best Friend's Girl,2008,5.8,101,Comedy
Made of Honor,2008,5.8,101,Comedy
Semi-Pro,2008,5.8,91,Comedy
Ghosts of Girlfriends Past,2009,5.8,115,Comedy
Black Sheep,2006,5.8,87,Comedy
Nacho Libre,2006,5.8,92,Comedy
The Heartbreak Kid,2007,5.8,116,Comedy
The Princess Diaries 2: Royal Engagement,2004,5.8,113,Comedy
Stuck on You,2003,5.8,118,Comedy
The Prince & Me,2004,5.8,111,Comedy
Mr. Deeds,2002,5.8,96,Comedy
The Ringer,2005,5.8,94,Comedy
The New Guy,2002,5.8,88,Comedy
Dracula: Dead and Loving It,1995,5.8,88,Comedy
Encino Man,1992,5.8,88,Comedy
Barbarella,1968,5.8,98,Adventure
The Kissing Booth 2,2020,5.7,134,Comedy
The Wrong Missy,2020,5.7,90,Comedy
Bhool Bhulaiyaa 2,2022,5.7,143,Comedy
Neighbors 2: Sorority Rising,2016,5.7,92,Comedy
I Give It a Year,2013,5.7,97,Comedy
Rubber,2010,5.7,82,Comedy
Playing for Keeps,2012,5.7,105,Comedy
You Again,2010,5.7,105,Comedy
Arthur,2011,5.7,110,Comedy
The Watch,2012,5.7,102,Comedy
Valentine's Day,2010,5.7,125,Comedy
John Tucker Must Die,2006,5.7,89,Comedy
The Santa Clause 2,2002,5.7,104,Comedy
Life or Something Like It,2002,5.7,103,Comedy
Not Another Teen Movie,2001,5.7,89,Comedy
America's Sweethearts,2001,5.7,102,Comedy
Bubble Boy,2001,5.7,84,Adventure
Deuce Bigalow: Male Gigolo,1999,5.7,88,Comedy
Good Burger,1997,5.7,95,Comedy
The Nutty Professor,1996,5.7,95,Comedy
Jingle All the Way,1996,5.7,89,Adventure
Police Academy 2: Their First Assignment,1985,5.7,87,Comedy
I Feel Pretty,2018,5.6,110,Comedy
Night School,2018,5.6,111,Comedy
Dolittle,2020,5.6,101,Adventure
A Bad Moms Christmas,2017,5.6,104,Comedy
Life of the Party,2018,5.6,105,Comedy
Fist Fight,2017,5.6,91,Comedy
Dumb and Dumber To,2014,5.6,109,Comedy
Wanderlust,2012,5.6,98,Comedy
New Year's Eve,2011,5.6,118,Comedy
The Sitter,2011,5.6,81,Comedy
Bad Teacher,2011,5.6,92,Comedy
Fred Claus,2007,5.6,116,Comedy
"You, Me and Dupree",2006,5.6,110,Comedy
Good Luck Chuck,2007,5.6,101,Comedy
Failure to Launch,2006,5.6,97,Comedy
Hatchet,2006,5.6,93,Comedy
Kicking & Screaming,2005,5.6,95,Comedy
Win a Date with Tad Hamilton!,2004,5.6,96,Comedy
Daddy Day Care,2003,5.6,92,Comedy
Bringing Down the House,2003,5.6,105,Comedy
40 Days and 40 Nights,2002,5.6,96,Comedy
Runaway Bride,1999,5.6,116,Comedy
Major League II,1994,5.6,105,Comedy
Sister Act 2: Back in the Habit,1993,5.6,107,Comedy
Dennis the Menace,1993,5.6,94,Comedy
The Texas Chainsaw Massacre 2,1986,5.6,101,Comedy
Senior Year,2022,5.5,111,Comedy
Your Highness,2011,5.5,102,Adventure
That's My Boy,2012,5.5,116,Comedy
When in Rome,2010,5.5,91,Comedy
Couples Retreat,2009,5.5,113,Comedy
Little Fockers,2010,5.5,98,Comedy
The House Bunny,2008,5.5,97,Comedy
Because I Said So,2007,5.5,102,Comedy
Piranha 3D,2010,5.5,88,Comedy
Cheaper by the Dozen 2,2005,5.5,94,Adventure
RV,2006,5.5,99,Adventure
The Benchwarmers,2006,5.5,85,Comedy
Employee of the Month,2006,5.5,103,Comedy
Monster-in-Law,2005,5.5,101,Comedy
The Lizzie McGuire Movie,2003,5.5,94,Adventure
Scary Movie 3,2003,5.5,84,Comedy
The Hot Chick,2002,5.5,104,Comedy
Big Fat Liar,2002,5.5,88,Adventure
Bride of Chucky,1998,5.5,89,Comedy
Forces of Nature,1999,5.5,105,Comedy
Nine Months,1995,5.5,103,Comedy
The Dead Don't Die,2019,5.4,104,Comedy
The Boss,2016,5.4,99,Comedy
Jennifer's Body,2009,5.4,102,Comedy
Bride Wars,2009,5.4,89,Comedy
Teeth,2007,5.4,94,Comedy
"Yours, Mine & Ours",2005,5.4,88,Comedy
Evan Almighty,2007,5.4,96,Comedy
Just My Luck,2006,5.4,108,Comedy
Christmas with the Kranks,2004,5.4,99,Comedy
The Perfect Man,2005,5.4,100,Comedy
Just Married,2003,5.4,95,Comedy
Doctor Dolittle,1998,5.4,85,Comedy
Ri¢hie Ri¢h,1994,5.4,95,Comedy
Coneheads,1993,5.4,88,Comedy
Problem Child,1990,5.4,81,Comedy
My Stepmother Is an Alien,1988,5.4,105,Comedy
What Men Want,2019,5.3,117,Comedy
Coming 2 America,2021,5.3,110,Comedy
Tusk,2014,5.3,102,Comedy
Grown Ups 2,2013,5.3,101,Comedy
Bachelorette,2012,5.3,87,Comedy
The Back-up Plan,2010,5.3,104,Comedy
"I Love You, Beth Cooper",2009,5.3,102,Comedy
Old Dogs,2009,5.3,88,Comedy
Aquamarine,2006,5.3,110,Comedy
The Stepford Wives,2004,5.3,93,Comedy
View from the Top,2003,5.3,87,Comedy
Scary Movie 2,2001,5.3,83,Comedy
Loser,2000,5.3,98,Comedy
The Wedding Planner,2001,5.3,103,Comedy
Little Nicky,2000,5.3,90,Comedy
Flubber,1997,5.3,93,Comedy
Police Academy 3: Back in Training,1986,5.3,83,Comedy
Popeye,1980,5.3,114,Adventure
Rough Night,2017,5.2,101,Comedy
Zookeeper,2011,5.2,102,Comedy
Beast,2022,5.2,155,Action
License to Wed,2007,5.2,91,Comedy
My Super Ex-Girlfriend,2006,5.2,96,Comedy
Astérix aux jeux olympiques,2008,5.2,116,Adventure
Mr. Woodcock,2007,5.2,87,Comedy
The Medallion,2003,5.2,88,Action
Spy Kids 2: Island of Lost Dreams,2002,5.2,100,Action
Snow Dogs,2002,5.2,99,Adventure
Sex Tape,2014,5.1,94,Comedy
Meet Dave,2008,5.1,90,Adventure
The Three Stooges,2012,5.1,92,Comedy
The Dukes of Hazzard,2005,5.1,104,Comedy
Scary Movie 4,2006,5.1,83,Comedy
The Sweetest Thing,2002,5.1,84,Comedy
Cats & Dogs,2001,5.1,87,Action
An American Werewolf in Paris,1997,5.1,98,Comedy
A Haunted House,2013,5.0,86,Comedy
Me Time,2022,5.0,101,Comedy
Tooth Fairy,2010,5.0,101,Comedy
Deck the Halls,2006,5.0,93,Comedy
Cursed,2005,5.0,97,Comedy
The Phantom,1996,5.0,100,Action
Nothing But Trouble,1991,5.0,94,Comedy
Superman III,1983,5.0,125,Action
Casino Royale,1967,5.0,131,Comedy
Charlie's Angels,2019,4.9,118,Action
Meet the Blacks,2016,4.9,94,Comedy
Tammy,2014,4.9,97,Comedy
Gulliver's Travels,2010,4.9,85,Adventure
Year One,2009,4.9,97,Comedy
Herbie Fully Loaded,2005,4.9,101,Adventure
Seed of Chucky,2004,4.9,87,Comedy
Boat Trip,2002,4.9,94,Comedy
Black Knight,2001,4.9,95,Adventure
The Flintstones,1994,4.9,91,Comedy
Beethoven's 2nd,1993,4.9,89,Comedy
Recep Ivedik,2008,4.8,90,Comedy
All About Steve,2009,4.8,99,Comedy
Bewitched,2005,4.8,102,Comedy
Envy,2004,4.8,99,Comedy
The Animal,2001,4.8,84,Comedy
102 Dalmatians,2000,4.8,100,Adventure
Double Team,1997,4.8,93,Action
Teenage Mutant Ninja Turtles III,1993,4.8,96,Action
"Honey, I Blew Up the Kid",1992,4.8,89,Adventure
The Santa Clause 3: The Escape Clause,2006,4.7,97,Adventure
Are We There Yet?,2005,4.7,95,Adventure
"Legally Blonde 2: Red, White & Blonde",2003,4.7,95,Comedy
My Boss's Daughter,2003,4.7,86,Comedy
Dr. Dolittle 2,2001,4.7,87,Comedy
Junior,1994,4.7,109,Comedy
Leprechaun,1993,4.7,92,Comedy
Howard the Duck,1986,4.7,110,Action
Snatched,2017,4.6,90,Action
Superhero Movie,2008,4.6,75,Action
Deuce Bigalow: European Gigolo,2005,4.6,83,Comedy
Confessions of a Teenage Drama Queen,2004,4.6,89,Comedy
Freddy Got Fingered,2001,4.6,87,Comedy
Look Who's Talking Too,1990,4.6,81,Comedy
Thunder Force,2021,4.5,106,Action
Grease 2,1982,4.5,115,Comedy
He's All That,2021,4.4,88,Comedy
Nutty Professor II: The Klumps,2000,4.4,106,Comedy
